time,temperature_2m,precipitation,soil_moisture_0_to_7cm,wind_gusts_10m,Rolling_72h_Rainfall,Pending_Target_Tons,Days_To_Deadline,Overtime_Capacity_hrs,Recommended_Action
2026-02-27 01:00:00,18.9,0.0,0.238,10.1,0.0,491,8,1,Normal Operations
2026-02-27 02:00:00,18.0,0.0,0.238,8.6,0.0,787,11,0,Normal Operations
2026-02-27 03:00:00,17.6,0.0,0.238,8.6,0.0,727,5,2,Normal Operations
2026-02-27 04:00:00,17.2,0.0,0.238,8.3,0.0,539,6,2,Normal Operations
2026-02-27 05:00:00,18.1,0.0,0.238,7.2,0.0,303,14,4,Normal Operations
2026-02-27 06:00:00,19.0,0.0,0.238,14.4,0.0,585,11,4,Normal Operations
2026-02-27 07:00:00,20.2,0.0,0.238,14.8,0.0,932,7,0,Normal Operations
2026-02-27 08:00:00,23.5,0.0,0.238,15.1,0.0,130,15,0,Normal Operations
2026-02-27 09:00:00,27.1,0.0,0.237,14.8,0.0,487,15,4,Normal Operations
2026-02-27 10:00:00,29.4,0.0,0.237,19.1,0.0,724,10,1,Normal Operations
2026-02-27 11:00:00,31.2,0.0,0.237,21.2,0.0,976,1,2,Normal Operations
2026-02-27 12:00:00,32.3,0.0,0.237,22.3,0.0,533,8,0,Normal Operations
2026-02-27 13:00:00,32.6,0.0,0.237,24.5,0.0,936,4,1,Normal Operations
2026-02-27 14:00:00,33.3,0.0,0.237,21.6,0.0,475,13,4,Normal Operations
2026-02-27 15:00:00,33.2,0.0,0.237,22.0,0.0,443,9,3,Normal Operations
2026-02-27 16:00:00,33.1,0.0,0.237,22.0,0.0,542,1,0,Normal Operations
2026-02-27 17:00:00,31.4,0.0,0.237,22.7,0.0,678,11,3,Normal Operations
2026-02-27 18:00:00,28.0,0.0,0.237,13.0,0.0,174,2,1,Normal Operations
2026-02-27 19:00:00,26.8,0.0,0.237,4.7,0.0,656,14,2,Normal Operations
2026-02-27 20:00:00,25.2,0.0,0.237,6.8,0.0,871,6,1,Normal Operations
2026-02-27 21:00:00,25.0,0.0,0.237,7.9,0.0,765,11,2,Normal Operations
2026-02-27 22:00:00,23.6,0.0,0.237,9.0,0.0,254,10,1,Normal Operations
2026-02-27 23:00:00,23.1,0.0,0.237,9.0,0.0,529,11,0,Normal Operations
2026-02-28 00:00:00,22.1,0.0,0.237,6.8,0.0,462,14,0,Normal Operations
2026-02-28 01:00:00,21.5,0.0,0.237,7.9,0.0,547,1,3,Normal Operations
2026-02-28 02:00:00,21.4,0.0,0.237,10.1,0.0,333,4,1,Normal Operations
2026-02-28 03:00:00,20.6,0.0,0.237,9.7,0.0,662,8,1,Normal Operations
2026-02-28 04:00:00,19.7,0.0,0.237,11.2,0.0,917,15,3,Normal Operations
2026-02-28 05:00:00,19.7,0.0,0.237,11.9,0.0,361,10,4,Normal Operations
2026-02-28 06:00:00,21.1,0.0,0.237,12.2,0.0,926,5,1,Normal Operations
2026-02-28 07:00:00,22.4,0.0,0.237,9.4,0.0,224,13,1,Normal Operations
2026-02-28 08:00:00,25.5,0.0,0.237,10.8,0.0,344,9,1,Normal Operations
2026-02-28 09:00:00,28.3,0.0,0.237,16.2,0.0,641,11,4,Normal Operations
2026-02-28 10:00:00,30.6,0.0,0.237,22.3,0.0,584,11,0,Normal Operations
2026-02-28 11:00:00,32.5,0.0,0.237,24.1,0.0,221,6,3,Normal Operations
2026-02-28 12:00:00,33.2,0.0,0.237,27.0,0.0,224,1,4,Normal Operations
2026-02-28 13:00:00,33.2,0.0,0.237,27.4,0.0,648,6,2,Normal Operations
2026-02-28 14:00:00,33.3,0.0,0.237,28.4,0.0,269,6,2,Normal Operations
2026-02-28 15:00:00,33.3,0.0,0.237,29.2,0.0,223,13,4,Normal Operations
2026-02-28 16:00:00,33.4,0.0,0.237,22.7,0.0,968,6,4,Normal Operations
2026-02-28 17:00:00,32.1,0.0,0.237,15.1,0.0,134,8,0,Normal Operations
2026-02-28 18:00:00,29.4,0.0,0.237,17.3,0.0,186,15,2,Normal Operations
2026-02-28 19:00:00,28.0,0.0,0.237,14.0,0.0,745,6,3,Normal Operations
2026-02-28 20:00:00,26.8,0.0,0.237,14.4,0.0,807,5,1,Normal Operations
2026-02-28 21:00:00,25.7,0.0,0.237,10.1,0.0,885,15,1,Normal Operations
2026-02-28 22:00:00,25.5,0.0,0.237,9.7,0.0,300,11,0,Normal Operations
2026-02-28 23:00:00,25.4,0.0,0.237,7.9,0.0,468,2,0,Normal Operations
2026-03-01 00:00:00,24.7,0.0,0.237,8.6,0.0,896,4,2,Normal Operations
2026-03-01 01:00:00,23.7,0.0,0.237,14.4,0.0,176,14,3,Normal Operations
2026-03-01 02:00:00,23.3,0.0,0.237,13.7,0.0,158,15,3,Normal Operations
2026-03-01 03:00:00,22.7,0.0,0.237,16.2,0.0,530,10,4,Normal Operations
2026-03-01 04:00:00,22.1,0.0,0.237,15.8,0.0,737,5,0,Normal Operations
2026-03-01 05:00:00,21.6,0.0,0.237,15.5,0.0,599,10,1,Normal Operations
2026-03-01 06:00:00,21.9,0.0,0.237,16.9,0.0,208,4,1,Normal Operations
2026-03-01 07:00:00,23.2,0.0,0.237,21.6,0.0,835,2,2,Normal Operations
2026-03-01 08:00:00,26.2,0.0,0.237,25.2,0.0,377,7,1,Normal Operations
2026-03-01 09:00:00,28.7,0.0,0.237,29.5,0.0,167,10,3,Normal Operations
2026-03-01 10:00:00,31.1,0.0,0.237,29.5,0.0,168,10,3,Normal Operations
2026-03-01 11:00:00,32.4,0.0,0.237,27.7,0.0,264,2,0,Normal Operations
2026-03-01 12:00:00,33.9,0.0,0.237,25.6,0.0,588,1,2,Normal Operations
2026-03-01 13:00:00,35.0,0.0,0.237,32.4,0.0,404,14,1,Normal Operations
2026-03-01 14:00:00,35.1,0.0,0.237,38.2,0.0,773,5,0,Normal Operations
2026-03-01 15:00:00,35.1,0.0,0.237,38.5,0.0,464,12,4,Normal Operations
2026-03-01 16:00:00,34.8,0.0,0.237,33.5,0.0,953,13,4,Normal Operations
2026-03-01 17:00:00,33.1,0.0,0.237,27.7,0.0,920,1,1,Normal Operations
2026-03-01 18:00:00,28.9,0.0,0.237,15.5,0.0,478,1,1,Normal Operations
2026-03-01 19:00:00,28.0,0.0,0.237,20.2,0.0,442,15,1,Normal Operations
2026-03-01 20:00:00,27.2,0.0,0.237,34.6,0.0,998,1,3,Normal Operations
2026-03-01 21:00:00,25.9,0.0,0.237,34.9,0.0,653,6,1,Normal Operations
2026-03-01 22:00:00,24.5,0.0,0.237,26.3,0.0,453,9,4,Normal Operations
2026-03-01 23:00:00,23.9,0.0,0.237,25.9,0.0,515,10,1,Normal Operations
2026-03-02 00:00:00,23.8,0.0,0.237,25.6,0.0,208,13,2,Normal Operations
2026-03-02 01:00:00,23.0,0.0,0.237,24.8,0.0,662,11,4,Normal Operations
2026-03-02 02:00:00,22.7,0.0,0.237,24.8,0.0,861,12,2,Normal Operations
2026-03-02 03:00:00,21.9,0.0,0.237,24.5,0.0,596,1,4,Normal Operations
2026-03-02 04:00:00,20.9,0.0,0.237,18.4,0.0,440,5,0,Normal Operations
2026-03-02 05:00:00,20.3,0.0,0.237,14.4,0.0,482,15,4,Normal Operations
2026-03-02 06:00:00,19.8,0.0,0.237,12.6,0.0,632,9,4,Normal Operations
2026-03-02 07:00:00,20.9,0.0,0.237,13.7,0.0,399,14,2,Normal Operations
2026-03-02 08:00:00,24.4,0.0,0.237,14.0,0.0,238,9,2,Normal Operations
2026-03-02 09:00:00,28.1,0.0,0.237,15.1,0.0,458,1,4,Normal Operations
2026-03-02 10:00:00,31.0,0.0,0.237,18.7,0.0,935,8,4,Normal Operations
2026-03-02 11:00:00,32.5,0.0,0.237,24.1,0.0,598,1,3,Normal Operations
2026-03-02 12:00:00,33.6,0.0,0.237,31.3,0.0,484,15,0,Normal Operations
2026-03-02 13:00:00,33.9,0.0,0.237,35.3,0.0,703,8,0,Normal Operations
2026-03-02 14:00:00,34.2,0.0,0.237,35.3,0.0,379,1,1,Normal Operations
2026-03-02 15:00:00,34.0,0.0,0.237,34.6,0.0,736,12,4,Normal Operations
2026-03-02 16:00:00,33.6,0.0,0.237,33.1,0.0,582,5,4,Normal Operations
2026-03-02 17:00:00,31.8,0.0,0.237,25.9,0.0,210,8,4,Normal Operations
2026-03-02 18:00:00,29.1,0.0,0.237,20.5,0.0,965,6,4,Normal Operations
2026-03-02 19:00:00,28.0,0.0,0.237,22.7,0.0,238,9,0,Normal Operations
2026-03-02 20:00:00,26.4,0.0,0.237,19.1,0.0,534,1,2,Normal Operations
2026-03-02 21:00:00,25.6,0.0,0.237,17.3,0.0,608,9,3,Normal Operations
2026-03-02 22:00:00,24.7,0.0,0.237,18.4,0.0,372,1,2,Normal Operations
2026-03-02 23:00:00,23.5,0.0,0.237,20.5,0.0,198,10,2,Normal Operations
2026-03-03 00:00:00,22.6,0.0,0.237,18.4,0.0,863,10,0,Normal Operations
2026-03-03 01:00:00,21.3,0.0,0.237,15.1,0.0,949,3,3,Normal Operations
2026-03-03 02:00:00,19.8,0.0,0.237,11.2,0.0,203,1,4,Normal Operations
2026-03-03 03:00:00,18.7,0.0,0.237,9.7,0.0,313,3,0,Normal Operations
2026-03-03 04:00:00,17.6,0.0,0.237,10.1,0.0,860,12,0,Normal Operations
2026-03-03 05:00:00,17.4,0.0,0.237,11.9,0.0,763,11,3,Normal Operations
2026-03-03 06:00:00,17.3,0.0,0.237,12.6,0.0,861,13,1,Normal Operations
2026-03-03 07:00:00,19.2,0.0,0.237,14.8,0.0,886,2,0,Normal Operations
2026-03-03 08:00:00,24.2,0.0,0.237,16.9,0.0,264,2,2,Normal Operations
2026-03-03 09:00:00,28.2,0.0,0.237,17.3,0.0,952,9,2,Normal Operations
2026-03-03 10:00:00,31.2,0.0,0.237,16.6,0.0,619,8,4,Normal Operations
2026-03-03 11:00:00,33.0,0.0,0.237,24.8,0.0,383,1,0,Normal Operations
2026-03-03 12:00:00,33.7,0.0,0.237,34.6,0.0,616,12,4,Normal Operations
2026-03-03 13:00:00,34.2,0.0,0.237,35.6,0.0,756,14,0,Normal Operations
2026-03-03 14:00:00,34.4,0.0,0.237,34.9,0.0,712,4,3,Normal Operations
2026-03-03 15:00:00,34.3,0.0,0.237,32.8,0.0,263,13,0,Normal Operations
2026-03-03 16:00:00,34.5,0.0,0.237,25.6,0.0,985,1,1,Normal Operations
2026-03-03 17:00:00,32.7,0.0,0.237,20.5,0.0,758,1,2,Normal Operations
2026-03-03 18:00:00,29.9,0.0,0.237,25.6,0.0,163,12,3,Normal Operations
2026-03-03 19:00:00,28.7,0.0,0.237,29.9,0.0,190,12,2,Normal Operations
2026-03-03 20:00:00,27.7,0.0,0.237,28.4,0.0,216,4,4,Normal Operations
2026-03-03 21:00:00,27.0,0.0,0.237,23.0,0.0,965,2,3,Normal Operations
2026-03-03 22:00:00,26.0,0.0,0.237,21.2,0.0,366,3,1,Normal Operations
2026-03-03 23:00:00,24.3,0.0,0.237,21.2,0.0,921,11,2,Normal Operations
2026-03-04 00:00:00,23.1,0.0,0.237,20.5,0.0,784,9,0,Normal Operations
2026-03-04 01:00:00,22.4,0.0,0.237,20.5,0.0,658,2,0,Normal Operations
2026-03-04 02:00:00,21.6,0.0,0.237,19.1,0.0,239,4,0,Normal Operations
2026-03-04 03:00:00,20.3,0.0,0.237,16.9,0.0,345,1,3,Normal Operations
2026-03-04 04:00:00,19.0,0.0,0.237,16.2,0.0,760,2,1,Normal Operations
2026-03-04 05:00:00,19.0,0.0,0.237,16.6,0.0,857,5,1,Normal Operations
2026-03-04 06:00:00,18.9,0.0,0.237,17.6,0.0,494,14,1,Normal Operations
2026-03-04 07:00:00,20.8,0.0,0.237,19.4,0.0,586,10,2,Normal Operations
2026-03-04 08:00:00,25.3,0.0,0.237,20.2,0.0,575,15,3,Normal Operations
2026-03-04 09:00:00,29.5,0.0,0.237,22.7,0.0,616,1,0,Normal Operations
2026-03-04 10:00:00,32.3,0.0,0.237,30.6,0.0,283,11,2,Normal Operations
2026-03-04 11:00:00,34.1,0.0,0.237,31.7,0.0,119,7,1,Normal Operations
2026-03-04 12:00:00,35.3,0.0,0.237,29.2,0.0,657,4,0,Normal Operations
2026-03-04 13:00:00,35.9,0.0,0.237,32.8,0.0,623,6,3,Normal Operations
2026-03-04 14:00:00,36.1,0.0,0.237,37.1,0.0,681,8,4,Normal Operations
2026-03-04 15:00:00,35.9,0.0,0.237,39.6,0.0,628,13,1,Normal Operations
2026-03-04 16:00:00,35.0,0.0,0.237,40.0,0.0,982,6,1,Normal Operations
2026-03-04 17:00:00,32.9,0.0,0.237,39.2,0.0,246,14,1,Normal Operations
2026-03-04 18:00:00,30.4,0.0,0.237,27.4,0.0,765,2,1,Normal Operations
2026-03-04 19:00:00,29.0,0.0,0.237,28.1,0.0,403,1,0,Normal Operations
2026-03-04 20:00:00,28.1,0.0,0.237,27.0,0.0,719,8,3,Normal Operations
2026-03-04 21:00:00,27.2,0.0,0.237,22.7,0.0,847,8,2,Normal Operations
2026-03-04 22:00:00,25.7,0.0,0.237,20.5,0.0,919,9,0,Normal Operations
2026-03-04 23:00:00,23.8,0.0,0.237,17.3,0.0,963,6,3,Normal Operations
2026-03-05 00:00:00,22.6,0.0,0.237,19.1,0.0,681,12,2,Normal Operations
2026-03-05 01:00:00,22.1,0.0,0.237,19.8,0.0,794,1,1,Normal Operations
2026-03-05 02:00:00,21.4,0.0,0.237,20.5,0.0,861,14,3,Normal Operations
2026-03-05 03:00:00,20.7,0.0,0.237,20.5,0.0,327,9,1,Normal Operations
2026-03-05 04:00:00,20.2,0.0,0.237,19.8,0.0,201,12,3,Normal Operations
2026-03-05 05:00:00,19.9,0.0,0.237,21.2,0.0,686,13,4,Normal Operations
2026-03-05 06:00:00,20.3,0.0,0.237,22.3,0.0,516,15,1,Normal Operations
2026-03-05 07:00:00,21.8,0.0,0.237,22.7,0.0,315,14,1,Normal Operations
2026-03-05 08:00:00,25.3,0.0,0.237,23.0,0.0,506,3,1,Normal Operations
2026-03-05 09:00:00,28.8,0.0,0.237,27.0,0.0,498,11,0,Normal Operations
2026-03-05 10:00:00,31.8,0.0,0.237,31.0,0.0,814,6,2,Normal Operations
2026-03-05 11:00:00,33.9,0.0,0.237,34.6,0.0,803,10,1,Normal Operations
2026-03-05 12:00:00,34.8,0.0,0.237,34.9,0.0,860,13,1,Normal Operations
2026-03-05 13:00:00,35.6,0.0,0.237,34.9,0.0,598,10,0,Normal Operations
2026-03-05 14:00:00,36.4,0.0,0.236,34.2,0.0,853,15,0,Normal Operations
2026-03-05 15:00:00,36.2,0.0,0.236,36.7,0.0,564,11,4,Normal Operations
2026-03-05 16:00:00,35.5,0.0,0.236,36.7,0.0,790,12,3,Normal Operations
2026-03-05 17:00:00,33.5,0.0,0.236,33.1,0.0,830,14,1,Normal Operations
2026-03-05 18:00:00,30.6,0.0,0.236,22.0,0.0,181,15,3,Normal Operations
2026-03-05 19:00:00,29.3,0.0,0.236,19.4,0.0,703,9,0,Normal Operations
2026-03-05 20:00:00,27.7,0.0,0.236,16.6,0.0,786,11,0,Normal Operations
2026-03-05 21:00:00,26.7,0.0,0.236,16.2,0.0,850,13,4,Normal Operations
2026-03-05 22:00:00,25.7,0.0,0.236,17.6,0.0,871,3,2,Normal Operations
2026-03-05 23:00:00,24.8,0.0,0.236,17.6,0.0,464,5,0,Normal Operations
2026-03-06 00:00:00,24.2,0.0,0.236,20.2,0.0,262,13,1,Normal Operations
2026-03-06 01:00:00,23.6,0.0,0.236,22.3,0.0,147,14,4,Normal Operations
2026-03-06 02:00:00,22.9,0.0,0.236,23.8,0.0,610,5,2,Normal Operations
2026-03-06 03:00:00,22.5,0.0,0.236,23.8,0.0,428,10,4,Normal Operations
2026-03-06 04:00:00,22.4,0.0,0.236,24.1,0.0,939,7,0,Normal Operations
2026-03-06 05:00:00,22.2,0.0,0.236,24.1,0.0,215,4,2,Normal Operations
2026-03-06 06:00:00,22.4,0.0,0.236,23.4,0.0,948,11,3,Normal Operations
2026-03-06 07:00:00,23.8,0.0,0.236,24.8,0.0,436,4,2,Normal Operations
2026-03-06 08:00:00,26.8,0.0,0.236,26.6,0.0,980,7,1,Normal Operations
2026-03-06 09:00:00,29.6,0.0,0.236,28.8,0.0,836,9,3,Normal Operations
2026-03-06 10:00:00,32.3,0.0,0.236,28.4,0.0,963,15,3,Normal Operations
2026-03-06 11:00:00,34.6,0.0,0.236,31.7,0.0,939,11,1,Normal Operations
2026-03-06 12:00:00,35.7,0.0,0.236,34.6,0.0,246,4,3,Normal Operations
2026-03-06 13:00:00,36.2,0.0,0.236,36.4,0.0,674,4,0,Normal Operations
2026-03-06 14:00:00,36.8,0.0,0.236,35.3,0.0,905,6,2,Normal Operations
2026-03-06 15:00:00,36.5,0.0,0.236,39.2,0.0,422,6,2,Normal Operations
2026-03-06 16:00:00,35.7,0.0,0.236,39.6,0.0,542,7,1,Normal Operations
2026-03-06 17:00:00,33.6,0.0,0.236,36.0,0.0,936,15,0,Normal Operations
2026-03-06 18:00:00,31.1,0.0,0.236,23.4,0.0,112,1,3,Normal Operations
2026-03-06 19:00:00,30.1,0.0,0.236,27.0,0.0,593,13,2,Normal Operations
2026-03-06 20:00:00,29.2,0.0,0.236,27.0,0.0,800,11,2,Normal Operations
2026-03-06 21:00:00,28.0,0.0,0.236,22.0,0.0,386,14,2,Normal Operations
2026-03-06 22:00:00,25.9,0.0,0.236,16.9,0.0,819,3,2,Normal Operations
2026-03-06 23:00:00,24.6,0.0,0.236,15.8,0.0,213,9,4,Normal Operations
2026-03-07 00:00:00,24.2,0.0,0.236,18.7,0.0,579,6,1,Normal Operations
2026-03-07 01:00:00,23.4,0.0,0.236,19.1,0.0,121,6,3,Normal Operations
2026-03-07 02:00:00,22.7,0.0,0.236,20.5,0.0,448,5,3,Normal Operations
2026-03-07 03:00:00,21.8,0.0,0.236,20.5,0.0,825,11,1,Normal Operations
2026-03-07 04:00:00,20.9,0.0,0.236,20.2,0.0,782,3,0,Normal Operations
2026-03-07 05:00:00,20.1,0.0,0.236,18.4,0.0,934,11,1,Normal Operations
2026-03-07 06:00:00,19.5,0.0,0.236,19.8,0.0,665,5,2,Normal Operations
2026-03-07 07:00:00,21.6,0.0,0.236,21.2,0.0,909,14,2,Normal Operations
2026-03-07 08:00:00,26.4,0.0,0.236,21.2,0.0,419,1,1,Normal Operations
2026-03-07 09:00:00,30.7,0.0,0.236,22.3,0.0,225,3,1,Normal Operations
2026-03-07 10:00:00,33.2,0.0,0.236,28.8,0.0,376,4,3,Normal Operations
2026-03-07 11:00:00,34.3,0.0,0.236,33.8,0.0,303,5,3,Normal Operations
2026-03-07 12:00:00,35.0,0.0,0.236,35.6,0.0,293,10,4,Normal Operations
2026-03-07 13:00:00,35.7,0.0,0.236,37.1,0.0,780,9,4,Normal Operations
2026-03-07 14:00:00,36.1,0.0,0.236,37.1,0.0,763,4,2,Normal Operations
2026-03-07 15:00:00,36.3,0.0,0.236,37.1,0.0,646,3,4,Normal Operations
2026-03-07 16:00:00,35.3,0.0,0.236,37.4,0.0,795,10,4,Normal Operations
2026-03-07 17:00:00,33.4,0.0,0.232,36.7,0.0,385,1,0,Normal Operations
2026-03-07 18:00:00,30.8,0.0,0.232,25.9,0.0,156,13,1,Normal Operations
2026-03-07 19:00:00,29.7,0.0,0.232,27.4,0.0,833,10,3,Normal Operations
2026-03-07 20:00:00,28.9,0.0,0.232,27.7,0.0,402,6,4,Normal Operations
2026-03-07 21:00:00,28.1,0.0,0.232,28.1,0.0,262,7,3,Normal Operations
2026-03-07 22:00:00,26.8,0.0,0.232,26.6,0.0,118,10,4,Normal Operations
2026-03-07 23:00:00,26.0,0.0,0.236,22.0,0.0,469,15,4,Normal Operations
2026-03-08 00:00:00,25.6,0.0,0.236,18.7,0.0,363,8,2,Normal Operations
2026-03-08 01:00:00,24.4,0.0,0.236,18.0,0.0,893,12,0,Normal Operations
2026-03-08 02:00:00,23.1,0.0,0.236,16.9,0.0,212,1,1,Normal Operations
2026-03-08 03:00:00,22.1,0.0,0.236,16.2,0.0,587,12,1,Normal Operations
2026-03-08 04:00:00,21.1,0.0,0.236,14.0,0.0,426,4,2,Normal Operations
2026-03-08 05:00:00,20.8,0.0,0.236,12.2,0.0,641,11,2,Normal Operations
2026-03-08 06:00:00,20.2,0.0,0.236,13.0,0.0,746,5,1,Normal Operations
2026-03-08 07:00:00,21.6,0.0,0.236,16.2,0.0,678,2,1,Normal Operations
2026-03-08 08:00:00,25.6,0.0,0.236,16.6,0.0,164,1,0,Normal Operations
2026-03-08 09:00:00,29.3,0.0,0.236,18.7,0.0,391,8,4,Normal Operations
2026-03-08 10:00:00,32.1,0.0,0.236,21.6,0.0,124,6,0,Normal Operations
2026-03-08 11:00:00,33.9,0.0,0.236,23.0,0.0,648,5,1,Normal Operations
2026-03-08 12:00:00,35.7,0.0,0.236,23.0,0.0,100,13,4,Normal Operations
2026-03-08 13:00:00,36.9,0.0,0.236,23.8,0.0,648,9,1,Normal Operations
2026-03-08 14:00:00,37.5,0.0,0.236,24.5,0.0,240,13,0,Normal Operations
2026-03-08 15:00:00,37.4,0.0,0.236,26.6,0.0,843,11,0,Normal Operations
2026-03-08 16:00:00,36.6,0.0,0.236,30.2,0.0,747,13,0,Normal Operations
2026-03-08 17:00:00,34.5,0.0,0.236,30.2,0.0,1000,11,4,Normal Operations
2026-03-08 18:00:00,31.3,0.0,0.236,19.8,0.0,287,2,3,Normal Operations
2026-03-08 19:00:00,30.0,0.0,0.236,25.2,0.0,227,10,3,Normal Operations
2026-03-08 20:00:00,29.0,0.0,0.236,27.4,0.0,300,12,1,Normal Operations
2026-03-08 21:00:00,28.1,0.0,0.236,29.2,0.0,226,8,4,Normal Operations
2026-03-08 22:00:00,27.5,0.0,0.236,29.5,0.0,356,11,2,Normal Operations
2026-03-08 23:00:00,26.5,0.0,0.236,27.0,0.0,775,14,3,Normal Operations
2026-03-09 00:00:00,25.5,0.0,0.236,20.2,0.0,646,10,4,Normal Operations
2026-03-09 01:00:00,24.6,0.0,0.236,17.3,0.0,293,13,4,Normal Operations
2026-03-09 02:00:00,23.6,0.0,0.236,16.2,0.0,802,9,3,Normal Operations
2026-03-09 03:00:00,22.4,0.0,0.236,15.8,0.0,203,1,4,Normal Operations
2026-03-09 04:00:00,21.5,0.0,0.236,16.2,0.0,634,7,4,Normal Operations
2026-03-09 05:00:00,20.4,0.0,0.236,16.2,0.0,364,8,3,Normal Operations
2026-03-09 06:00:00,20.4,0.0,0.236,14.0,0.0,901,3,0,Normal Operations
2026-03-09 07:00:00,22.3,0.0,0.236,16.6,0.0,483,14,1,Normal Operations
2026-03-09 08:00:00,26.8,0.0,0.236,16.6,0.0,359,4,2,Normal Operations
2026-03-09 09:00:00,31.0,0.0,0.236,16.9,0.0,513,13,1,Normal Operations
2026-03-09 10:00:00,34.4,0.0,0.236,19.1,0.0,457,3,0,Normal Operations
2026-03-09 11:00:00,36.0,0.0,0.236,19.1,0.0,174,7,0,Normal Operations
2026-03-09 12:00:00,37.3,0.0,0.236,21.2,0.0,454,9,4,Normal Operations
2026-03-09 13:00:00,37.9,0.0,0.236,22.7,0.0,683,3,1,Normal Operations
2026-03-09 14:00:00,38.3,0.0,0.236,22.3,0.0,870,13,0,Normal Operations
2026-03-09 15:00:00,38.2,0.0,0.236,23.4,0.0,287,6,1,Normal Operations
2026-03-09 16:00:00,37.4,0.0,0.236,27.4,0.0,784,8,0,Normal Operations
2026-03-09 17:00:00,35.2,0.0,0.236,28.1,0.0,389,6,2,Normal Operations
2026-03-09 18:00:00,31.7,0.0,0.236,15.8,0.0,144,2,0,Normal Operations
2026-03-09 19:00:00,30.6,0.0,0.236,20.2,0.0,672,13,1,Normal Operations
2026-03-09 20:00:00,30.0,0.0,0.236,30.6,0.0,182,7,4,Normal Operations
2026-03-09 21:00:00,28.3,0.0,0.236,30.6,0.0,222,2,1,Normal Operations
2026-03-09 22:00:00,26.2,0.0,0.236,19.1,0.0,457,2,3,Normal Operations
2026-03-09 23:00:00,25.7,0.0,0.236,15.8,0.0,627,2,1,Normal Operations
2026-03-10 00:00:00,25.5,0.0,0.236,16.2,0.0,165,11,2,Normal Operations
2026-03-10 01:00:00,25.0,0.0,0.236,15.8,0.0,756,15,2,Normal Operations
2026-03-10 02:00:00,24.2,0.0,0.236,14.8,0.0,474,1,2,Normal Operations
2026-03-10 03:00:00,23.3,0.0,0.236,14.4,0.0,261,14,0,Normal Operations
2026-03-10 04:00:00,22.3,0.0,0.236,15.1,0.0,845,11,2,Normal Operations
2026-03-10 05:00:00,22.2,0.0,0.236,15.8,0.0,479,1,1,Normal Operations
2026-03-10 06:00:00,21.9,0.0,0.236,13.3,0.0,755,14,4,Normal Operations
2026-03-10 07:00:00,23.7,0.0,0.236,18.4,0.0,457,7,2,Normal Operations
2026-03-10 08:00:00,26.3,0.0,0.236,19.1,0.0,287,15,1,Normal Operations
2026-03-10 09:00:00,29.0,0.0,0.236,21.2,0.0,421,13,0,Normal Operations
2026-03-10 10:00:00,32.0,0.0,0.236,21.2,0.0,549,14,0,Normal Operations
2026-03-10 11:00:00,33.4,0.0,0.236,22.3,0.0,573,14,4,Normal Operations
2026-03-10 12:00:00,34.9,0.0,0.236,20.5,0.0,112,15,4,Normal Operations
2026-03-10 13:00:00,35.9,0.0,0.236,21.6,0.0,283,14,1,Normal Operations
2026-03-10 14:00:00,37.1,0.0,0.236,28.8,0.0,210,12,4,Normal Operations
2026-03-10 15:00:00,38.2,0.0,0.236,32.0,0.0,607,5,4,Normal Operations
2026-03-10 16:00:00,37.4,0.0,0.236,39.2,0.0,389,11,0,Normal Operations
2026-03-10 17:00:00,35.1,0.0,0.236,43.6,0.0,394,3,1,Normal Operations
2026-03-10 18:00:00,32.7,0.0,0.236,32.8,0.0,550,1,4,Normal Operations
2026-03-10 19:00:00,31.4,0.0,0.236,31.7,0.0,314,11,1,Normal Operations
2026-03-10 20:00:00,30.3,0.0,0.236,29.5,0.0,731,10,2,Normal Operations
2026-03-10 21:00:00,29.6,0.0,0.236,28.8,0.0,993,6,0,Normal Operations
2026-03-10 22:00:00,28.7,0.0,0.236,25.9,0.0,666,11,0,Normal Operations
2026-03-10 23:00:00,28.0,0.0,0.236,24.5,0.0,126,1,0,Normal Operations
2026-03-11 00:00:00,26.7,0.0,0.236,21.6,0.0,729,9,3,Normal Operations
2026-03-11 01:00:00,24.3,0.0,0.236,13.3,0.0,832,2,1,Normal Operations
2026-03-11 02:00:00,23.0,0.0,0.236,13.0,0.0,330,1,2,Normal Operations
2026-03-11 03:00:00,22.1,0.0,0.236,13.0,0.0,664,15,4,Normal Operations
2026-03-11 04:00:00,21.3,0.0,0.236,13.0,0.0,906,12,2,Normal Operations
2026-03-11 05:00:00,20.8,0.0,0.236,13.3,0.0,420,7,1,Normal Operations
2026-03-11 06:00:00,20.9,0.0,0.236,16.9,0.0,332,6,0,Normal Operations
2026-03-11 07:00:00,23.3,0.0,0.236,17.6,0.0,769,6,3,Normal Operations
2026-03-11 08:00:00,27.9,0.0,0.236,16.6,0.0,536,14,1,Normal Operations
2026-03-11 09:00:00,31.4,0.0,0.236,14.8,0.0,880,5,1,Normal Operations
2026-03-11 10:00:00,34.0,0.0,0.236,16.2,0.0,632,11,4,Normal Operations
2026-03-11 11:00:00,35.6,0.0,0.236,24.8,0.0,502,4,2,Normal Operations
2026-03-11 12:00:00,36.8,0.0,0.236,35.6,0.0,152,11,2,Normal Operations
2026-03-11 13:00:00,37.0,0.0,0.236,40.0,0.0,886,4,4,Normal Operations
2026-03-11 14:00:00,37.5,0.0,0.236,38.9,0.0,412,3,3,Normal Operations
